orfid	yORF	gene name	GFP tagged?	GFP visualized?	abundance	error	
413	YBR073W	RDH54	tagged	visualized	1270	NA	
3087	YER142C	MAG1	tagged	visualized	technical problem	NA	
3788	YER104W	RTT105	tagged	visualized	259	NA	
5533	YGR138C	TPO2	tagged	visualized	not visualized	NA	
2177	YJR084W	CSN12	tagged	visualized	1510	NA	
882	YMR186W	HSC82	tagged	visualized	132000	NA	
4363	YER159C	BUR6	tagged	visualized	5130	NA	
796	YMR216C	SKY1	tagged	visualized	2420	NA	
3684	YER018C	SPC25	tagged	visualized	3280	NA	
2882	YIL043C	CBR1	tagged	visualized	4820	NA	
194	YPL110C		tagged	visualized	2300	NA	
259	YBL101C	ECM21	tagged	visualized	799	NA	
1238	YJL069C	UTP18	tagged	visualized	9570	NA	
3339	YGL174W	BUD13	tagged	visualized	not visualized	NA	
5122	YDR379C-A		tagged	visualized	861	NA	
1051	YIL155C	GUT2	tagged	visualized	1670	NA	
5836	YLR191W	PEX13	tagged	visualized	7900	NA	
1120	YMR106C	YKU80	tagged	visualized	358	NA	
4025	YPR187W	RPO26	tagged	visualized	6090	NA	
2779	YKL151C		tagged	visualized	3870	NA	
23	YMR207C	HFA1	tagged	visualized	396	NA	
4111	YCR046C	IMG1	tagged	visualized	4150	NA	
4812	YHR087W		tagged	visualized	2430	NA	
1973	YBR095C	RXT2	tagged	visualized	1630	NA	
2984	YOR279C	RFM1	tagged	visualized	861	NA	
462	YGL093W	SPC105	tagged	visualized	not visualized	NA	
932	YJR110W		tagged	visualized	1080	NA	
1571	YHR009C		tagged	visualized	5240	NA	
5616	YGL084C	GUP1	tagged	visualized	672	NA	
545	YER069W	ARG5,6	tagged	visualized	1180	NA	
2376	YCR094W	CDC50	tagged	visualized	589	NA	
662	YLR182W	SWI6	tagged	visualized	3340	NA	
2140	YHR003C		tagged	visualized	8430	NA	
3205	YDR361C	BCP1	tagged	visualized	4590	NA	
1636	YOR310C	NOP58	tagged	visualized	34700	6140.0	
4253	YNL281W	HCH1	tagged	visualized	8530	NA	
2869	YBR211C	AME1	tagged	visualized	1630	NA	
5582	YEL013W	VAC8	tagged	visualized	5680	NA	
1621	YIL001W		tagged	visualized	195	NA	
1505	YOL033W	MSE1	tagged	visualized	2940	NA	
4306	YDR462W	MRPL28	tagged	visualized	6280	NA	
2526	YGR040W	KSS1	tagged	visualized	5480	NA	
3608	YDR020C		tagged	visualized	4280	NA	
968	YMR061W	RNA14	tagged	visualized	5350	157.0	
3876	YGR078C	PAC10	tagged	visualized	6550	NA	
108	YLR419W		tagged	visualized	195	NA	
1740	YDL146W		tagged	visualized	329	NA	
312	YGL013C	PDR1	tagged	visualized	1300	NA	
5617	YHR045W		tagged	visualized	not visualized	NA	
1100	YEL060C	PRB1	tagged	visualized	1600	NA	
2466	YJR148W	BAT2	tagged	visualized	25900	NA	
597	YIL038C	NOT3	tagged	visualized	2490	NA	
5645	YBL099W	ATP1	tagged	visualized	41500	NA	
781	YOR081C		tagged	visualized	358	NA	
5079	YJL166W	QCR8	tagged	visualized	6140	NA	
3182	YKL180W	RPL17A	tagged	visualized	not visualized	NA	
1690	YMR115W		tagged	visualized	8970	NA	
3355	YDR405W	MRP20	tagged	visualized	2170	NA	
2817	YHL009C	YAP3	tagged	visualized	1680	NA	
4489	YGL080W		tagged	visualized	396	NA	
2662	YNL274C		tagged	visualized	3280	NA	
5249	YOR153W	PDR5	tagged	visualized	42000	NA	
1889	YCL037C	SRO9	tagged	visualized	8430	NA	
2112	YGR285C	ZUO1	tagged	visualized	86400	NA	
5993	YKR055W	RHO4	tagged	visualized	not visualized	NA	
1992	YPL049C	DIG1	tagged	visualized	1460	NA	
5348	YKL165C	MCD4	tagged	visualized	technical problem	NA	
1468	YKL140W	TGL1	tagged	visualized	1470	NA	
2699	YGL175C	SAE2	tagged	visualized	1030	NA	
6150	YIL111W	COX5B	tagged	visualized	2250	NA	
867	YDL176W		tagged	visualized	339	NA	
731	YGL120C	PRP43	tagged	visualized	16900	1110.0	
3520	YDR538W	PAD1	tagged	visualized	1750	NA	
3568	YGR024C		tagged	visualized	1170	NA	
5295	YDR038C	ENA5	tagged	visualized	606	NA	
3064	YER175C	TMT1	tagged	visualized	937	NA	
1521	YMR110C		tagged	visualized	2930	NA	
3906	YNL056W		tagged	visualized	4530	NA	
6103	YHR026W	PPA1	tagged	visualized	not visualized	NA	
2392	YGL246C	RAI1	tagged	visualized	4030	NA	
3300	YGR280C	PXR1	tagged	visualized	3850	NA	
614	YLR263W	RED1	tagged	visualized	not visualized	NA	
2331	YGL181W	GTS1	tagged	visualized	937	NA	
3553	YKL096W	CWP1	tagged	visualized	2060	NA	
4010	YCR090C		tagged	visualized	3970	NA	
3623	YBR096W		tagged	visualized	1950	NA	
5710	YOL137W	BSC6	tagged	visualized	414	NA	
2597	YPL191C		tagged	visualized	2050	NA	
2156	YKL181W	PRS1	tagged	visualized	11700	NA	
6228	YNL070W	TOM7	tagged	visualized	3250	NA	
296	YOL100W	PKH2	tagged	visualized	low signal	NA	
5801	YNL323W	LEM3	tagged	visualized	2460	NA	
3727	YKL117W	SBA1	tagged	visualized	33700	NA	
5311	YGR125W		tagged	visualized	1420	NA	
5691	YFL016C	MDJ1	tagged	visualized	7570	NA	
1065	YLR289W	GUF1	tagged	visualized	1890	NA	
5517	YBR041W	FAT1	tagged	visualized	16900	NA	
2230	YPL188W	POS5	tagged	visualized	4650	NA	
3003	YBR251W	MRPS5	tagged	visualized	6680	NA	
1372	YPL030W		tagged	visualized	7720	NA	
951	YLR153C	ACS2	tagged	visualized	225000	NA	
2564	YPL236C		tagged	visualized	not visualized	NA	
6180	YNL131W	TOM22	tagged	visualized	6610	NA	
1556	YBR028C		tagged	visualized	1470	NA	
3134	YMR039C	SUB1	tagged	visualized	7820	NA	
429	YLL003W	SFI1	tagged	visualized	low signal	NA	
2291	YNL051W	COG5	tagged	visualized	468	NA	
2580	YDR047W	HEM12	tagged	visualized	9220	456.0	
511	YLR451W	LEU3	tagged	visualized	125	NA	
1303	YDR440W	DOT1	tagged	visualized	2160	NA	
2095	YOR110W	TFC7	tagged	visualized	2660	359.0	
832	YGL245W		tagged	visualized	48700	NA	
3235	YEL018W	EAF5	tagged	visualized	937	NA	
1216	YOR108W	LEU9	tagged	visualized	28800	NA	
5885	YDR297W	SUR2	tagged	visualized	54300	NA	
1771	YBR083W	TEC1	tagged	visualized	530	NA	
5407	YPL221W	BOP1	tagged	visualized	technical problem	NA	
4273	YDL110C		tagged	visualized	2110	NA	
5097	YGR037C	ACB1	tagged	visualized	8500	NA	
59	YMR219W	ESC1	tagged	visualized	not visualized	NA	
1403	YGR166W	KRE11	tagged	visualized	1660	NA	
3458	YGR158C	MTR3	tagged	visualized	7380	NA	
1151	YMR278W		tagged	visualized	4960	NA	
6054	YHR140W		tagged	visualized	technical problem	NA	
1269	YPL007C	TFC8	tagged	visualized	2070	187.0	
2559	YBR065C	ECM2	tagged	visualized	4260	NA	
6119	YKL065C	YET1	tagged	visualized	7210	NA	
850	YFL047W	RGD2	tagged	visualized	1750	NA	
1854	YHR036W		tagged	visualized	1280	NA	
4338	YBL021C	HAP3	tagged	visualized	2510	NA	
2678	YGL128C	CWC23	tagged	visualized	low signal	NA	
3921	YOR122C	PFY1	tagged	visualized	not visualized	NA	
2967	YOR120W	GCY1	tagged	visualized	low signal	NA	
915	YPL106C	SSE1	tagged	visualized	71700	NA	
2425	YJL147C		tagged	visualized	981	NA	
279	YDL102W	CDC2	tagged	visualized	not visualized	NA	
2408	YIL116W	HIS5	tagged	visualized	not visualized	NA	
1874	YML102W	CAC2	tagged	visualized	2130	NA	
2172	YBL058W	SHP1	tagged	visualized	3200	NA	
5978	YER053C		tagged	visualized	not visualized	NA	
630	YGR198W		tagged	visualized	1640	NA	
3995	YER042W	MXR1	tagged	visualized	3070	NA	
1943	YJL044C	GYP6	tagged	visualized	2990	NA	
4383	YDL123W	SNA4	tagged	visualized	6780	NA	
6104	YAL059W	ECM1	tagged	visualized	2840	NA	
2714	YPR004C		tagged	visualized	2950	NA	
5867	YNL173C	MDG1	tagged	visualized	1240	NA	
5421	YER017C	AFG3	tagged	visualized	3870	NA	
1317	YPR083W	MDM36	tagged	visualized	414	NA	
3048	YFL044C		tagged	visualized	2770	NA	
5222	YGR217W	CCH1	tagged	visualized	not visualized	NA	
7	YDR150W	NUM1	tagged	visualized	low signal	NA	
161	YMR076C	PDS5	tagged	visualized	7720	NA	
4448	YJL151C	SNA3	tagged	visualized	12500	NA	
3639	YGR232W	NAS6	tagged	visualized	319	NA	
2915	YOR158W	PET123	tagged	visualized	2010	NA	
5547	YPL265W	DIP5	tagged	visualized	432	NA	
3032	YMR281W	GPI12	tagged	visualized	technical problem	NA	
3386	YNL168C		tagged	visualized	2550	NA	
2213	YCR012W	PGK1	tagged	visualized	314000	132000.0	
4128	YPL223C	GRE1	tagged	visualized	low signal	NA	
243	YPR022C		tagged	visualized	238	NA	
344	YIL031W	ULP2	tagged	visualized	450	NA	
698	YOR172W	YRM1	tagged	visualized	125	NA	
5586	YNL275W		tagged	visualized	195	NA	
2026	YNR050C	LYS9	tagged	visualized	57500	NA	
2347	YBR025C		tagged	visualized	36800	NA	
495	YPL126W	NAN1	tagged	visualized	6560	NA	
1252	YLR028C	ADE16	tagged	visualized	7700	NA	
1081	YDL113C	CVT20	tagged	visualized	358	NA	
749	YAL031C	FUN21	tagged	visualized	227	NA	
2629	YCL034W	LSB5	tagged	visualized	low signal	NA	
5725	YDL054C	MCH1	tagged	visualized	not visualized	NA	
3451	YOR289W		tagged	visualized	1710	NA	
76	YLR247C		tagged	visualized	143	NA	
6229	YML081C-A	ATP18	tagged	visualized	6540	NA	
1540	YBR214W	SDS24	tagged	visualized	2840	NA	
3742	YDR408C	ADE8	tagged	visualized	3910	NA	
2274	YCL028W	RNQ1	tagged	visualized	1140	NA	
814	YOR001W	RRP6	tagged	visualized	2160	NA	
1840	YMR044W	IOC4	tagged	visualized	5820	NA	
3538	YDL115C	IWR1	tagged	visualized	1080	NA	
1288	YJR016C	ILV3	tagged	visualized	171000	38000.0	
763	YER098W	UBP9	tagged	visualized	98.9	NA	
581	YJL047C	RTT101	tagged	visualized	low signal	NA	
2194	YER149C	PEA2	tagged	visualized	7820	NA	
5944	YJL133W	MRS3	tagged	visualized	1360	NA	
2449	YGL185C		tagged	visualized	1430	NA	
5392	YFL004W	VTC2	tagged	visualized	2910	NA	
5962	YNR028W	CPR8	tagged	visualized	not visualized	NA	
1035	YOL113W	SKM1	tagged	visualized	238	NA	
2242	YOR201C	PET56	tagged	visualized	2760	NA	
4147	YDR201W	SPC19	tagged	visualized	639	NA	
3148	YER074W	RPS24A	tagged	visualized	not visualized	NA	
1490	YNL189W	SRP1	tagged	visualized	2790	35.0	
2811	YJL052W	TDH1	tagged	visualized	120000	NA	
3104	YOR028C	CIN5	tagged	visualized	technical problem	NA	
1235	YDR349C	YPS7	tagged	visualized	149	NA	
1134	YDR425W	SNX41	tagged	visualized	1800	NA	
1000	YJL010C		tagged	visualized	2930	NA	
5314	YPL125W	KAP120	tagged	visualized	6300	NA	
1927	YDR004W	RAD57	tagged	visualized	238	NA	
4938	YJR085C		tagged	visualized	2100	NA	
4525	YJR022W	LSM8	tagged	visualized	1440	NA	
461	YDR103W	STE5	tagged	visualized	1900	NA	
4040	YMR009W		tagged	visualized	not visualized	NA	
3955	YGL231C		tagged	visualized	1320	NA	
834	YDR333C		tagged	visualized	339	NA	
4290	YBR173C	UMP1	tagged	visualized	2740	NA	
2059	YDL044C	MTF2	tagged	visualized	2060	NA	
5441	YHR072W	ERG7	tagged	visualized	2190	NA	
478	YNL313C		tagged	visualized	8070	NA	
3369	YGR262C	BUD32	tagged	visualized	3020	NA	
1605	YPR002W	PDH1	tagged	visualized	2730	NA	
3016	YFR004W	RPN11	tagged	visualized	16400	NA	
2797	YHR085W	IPI1	tagged	visualized	4420	NA	
4181	YIL138C	TPM2	tagged	visualized	11100	NA	
3266	YKR006C	MRPL13	tagged	visualized	1360	NA	
1170	YPL119C	DBP1	tagged	visualized	1480	NA	
3222	YNL252C	MRPL17	tagged	visualized	7430	NA	
1587	YDR009W	GAL3	tagged	visualized	721	NA	
5438	YDR205W	MSC2	tagged	visualized	1070	NA	
3473	YDR050C	TPI1	tagged	visualized	207000	NA	
646	YIL095W	PRK1	tagged	visualized	1320	NA	
1334	YHR037W	PUT2	tagged	visualized	17200	NA	
5851	YJL053W	PEP8	tagged	visualized	not visualized	NA	
5064	YPL047W		tagged	visualized	672	NA	
1907	YDR148C	KGD2	tagged	visualized	7970	NA	
5770	YFL048C	EMP47	tagged	visualized	2900	NA	
5564	YCL025C	AGP1	tagged	visualized	21100	NA	
5741	YHR005C	GPA1	tagged	visualized	9920	NA	
1706	YKL035W	UGP1	tagged	visualized	17200	NA	
5660	YDL207W	GLE1	tagged	visualized	1040	NA	
6088	YDR246W	TRS23	tagged	visualized	3130	NA	
91	YGL197W	MDS3	tagged	visualized	396	NA	
1652	YGR155W	CYS4	tagged	visualized	41900	NA	
3819	YKL024C	URA6	tagged	visualized	1500	NA	
984	YOR138C		tagged	visualized	5930	NA	
2364	YGR012W		tagged	visualized	4650	NA	
2929	YCL059C	KRR1	tagged	visualized	4340	NA	
2141	YNL004W	HRB1	tagged	visualized	1990	NA	
3434	YER056C-A	RPL34A	tagged	visualized	23600	NA	
2866	YPL273W	SAM4	tagged	visualized	60300	NA	
5280	YNL087W		tagged	visualized	2630	NA	
3489	YDR174W	HMO1	tagged	visualized	19000	NA	
864	YHL032C	GUT1	tagged	visualized	not visualized	NA	
3419	YDR367W		tagged	visualized	3420	NA	
2393	YGR072W	UPF3	tagged	visualized	1250	NA	
1050	YDL224C	WHI4	tagged	visualized	not visualized	NA	
2465	YHR052W	CIC1	tagged	visualized	45900	NA	
2868	YMR143W	RPS16A	tagged	visualized	33800	NA	
160	YMR012W	CLU1	tagged	visualized	17000	NA	
396	YMR080C	NAM7	tagged	visualized	6090	NA	
1741	YDR182W	CDC1	tagged	visualized	583	77.4	
715	YDR324C	UTP4	tagged	visualized	5440	NA	
2448	YDR268W	MSW1	tagged	visualized	672	NA	
3338	YFR050C	PRE4	tagged	visualized	16900	NA	
6199	YGR020C	VMA7	tagged	visualized	4050	NA	
2527	YGR173W	GIR1	tagged	visualized	6200	NA	
1335	YHR196W	UTP9	tagged	visualized	20000	NA	
1101	YGL023C	PIB2	tagged	visualized	not visualized	NA	
3890	YJL217W		tagged	visualized	721	NA	
5534	YLR088W	GAA1	tagged	visualized	low signal	NA	
1570	YGL078C	DBP3	tagged	visualized	38900	NA	
5296	YDR039C	ENA2	tagged	visualized	639	NA	
4618	YDR357C		tagged	visualized	589	NA	
797	YMR078C	CTF18	tagged	visualized	low signal	NA	
479	YPR160W	GPH1	tagged	visualized	not visualized	NA	
3772	YPR071W		tagged	visualized	technical problem	NA	
950	YKL017C	HCS1	tagged	visualized	1040	NA	
5837	YPL255W	BBP1	tagged	visualized	922	NA	
3149	YBR101C	FES1	tagged	visualized	13100	NA	
5912	YBL069W	AST1	tagged	visualized	not visualized	NA	
4272	YBR135W	CKS1	tagged	visualized	8780	NA	
2060	YDL131W	LYS21	tagged	visualized	21900	NA	
5785	YER143W	DDI1	tagged	visualized	6510	NA	
663	YGL139W		tagged	visualized	not visualized	NA	
883	YBR131W	CCZ1	tagged	visualized	2870	NA	
2139	YPL168W		tagged	visualized	technical problem	NA	
3002	YDR075W	PPH3	tagged	visualized	2840	NA	
1219	YLR353W	BUD8	tagged	visualized	not visualized	NA	
3607	YBR261C		tagged	visualized	3060	NA	
260	YNR067C	DSE4	tagged	visualized	64.3	NA	
546	YKR064W		tagged	visualized	149	NA	
1622	YJL194W	CDC6	tagged	visualized	not visualized	NA	
1119	YML046W	PRP39	tagged	visualized	4460	200.0	
93	YJL095W	BCK1	tagged	visualized	112	NA	
24	YCR093W	CDC39	tagged	visualized	4300	NA	
5458	YKR001C	VPS1	tagged	visualized	5960	NA	
967	YNL027W	CRZ1	tagged	visualized	1160	NA	
833	YMR237W		tagged	visualized	3460	NA	
2375	YML062C	MFT1	tagged	visualized	5910	NA	
1993	YBR177C	EHT1	tagged	visualized	2550	NA	
4305	YDR344C		tagged	visualized	not visualized	NA	
311	YHR154W	RTT107	tagged	visualized	1380	NA	
1974	YDR125C	ECM18	tagged	visualized	143	NA	
1438	YOR372C	NDD1	tagged	visualized	799	NA	
4026	YAL055W	PEX22	tagged	visualized	259	NA	
5644	YNL154C	YCK2	tagged	visualized	6160	NA	
3299	YGR042W		tagged	visualized	low signal	NA	
3907	YBL107C		tagged	visualized	768	NA	
3356	YGR161C	RTS3	tagged	visualized	2100	NA	
2543	YBR057C	MUM2	tagged	visualized	3400	NA	
2661	YNL264C	PDR17	tagged	visualized	5040	NA	
5994	YOR311C	HSD1	tagged	visualized	784	NA	
2111	YGL134W	PCL10	tagged	visualized	217	NA	
2275	YGL048C	RPT6	tagged	visualized	4700	NA	
5690	YCR028C	FEN2	tagged	visualized	not visualized	NA	
4920	YOL039W	RPP2A	tagged	visualized	428000	NA	
3685	YFR008W	FAR7	tagged	visualized	486	NA	
866	YPL240C	HSP82	tagged	visualized	445000	NA	
4179	YER067W		tagged	visualized	8450	NA	
4870	YGR027C	RPS25A	tagged	visualized	322000	NA	
142	YLR278C		tagged	visualized	1080	NA	
5896	YGL153W	PEX14	tagged	visualized	2570	NA	
596	YDR207C	UME6	tagged	visualized	217	NA	
2818	YLR181C	VTA1	tagged	visualized	4400	NA	
613	YJL087C	TRL1	tagged	visualized	3110	56.0	
2700	YGR165W	MRPS35	tagged	visualized	3460	NA	
816	YBR238C		tagged	visualized	2080	NA	
3622	YOL149W	DCP1	tagged	visualized	2880	NA	
933	YPL222W		tagged	visualized	2430	NA	
5423	YGL021W	ALK1	tagged	visualized	2190	NA	
3065	YGL162W	SUT1	tagged	visualized	1100	NA	
6149	YHR060W	VMA22	tagged	visualized	752	NA	
1704	YHR070W	TRM5	tagged	visualized	4120	NA	
1890	YKL184W	SPE1	tagged	visualized	688	NA	
5123	YDR525W-A	SNA2	tagged	visualized	20400	NA	
3135	YNL232W	CSL4	tagged	visualized	5550	NA	
2644	YDL226C	GCS1	tagged	visualized	9560	NA	
2881	YGL115W	SNF4	tagged	visualized	11700	NA	
5312	YFR030W	MET10	tagged	visualized	1580	NA	
4382	YBR188C	NTC20	tagged	visualized	1430	NA	
3860	YMR263W	SAP30	tagged	visualized	704	NA	
4214	YMR236W	TAF9	tagged	visualized	6580	NA	
278	YML100W	TSL1	tagged	visualized	1960	NA	
1066	YOL117W	RRI2	tagged	visualized	1320	NA	
2229	YOR196C	LIP5	tagged	visualized	1630	NA	
2598	YPR075C	OPY2	tagged	visualized	1160	NA	
5238	YDR093W	DNF2	tagged	visualized	low signal	NA	
1017	YOR275C	RIM20	tagged	visualized	2880	NA	
1555	YBL054W		tagged	visualized	830	NA	
4072	YPR101W	SNT309	tagged	visualized	721	NA	
5883	YDR202C	RAV2	tagged	visualized	2860	NA	
4450	YKR049C		tagged	visualized	1240	NA	
1168	YPR081C	GRS2	tagged	visualized	2290	NA	
6181	YPL170W	DAP1	tagged	visualized	6300	NA	
2041	YMR268C	PRP24	tagged	visualized	672	NA	
2912	YER099C	PRS2	tagged	visualized	8120	NA	
1674	YDR539W		tagged	visualized	861	NA	
3789	YMR132C		tagged	visualized	3060	NA	
1637	YFL021W	GAT1	tagged	visualized	1180	NA	
1452	YJL110C	GZF3	tagged	visualized	319	NA	
295	YOL051W	GAL11	tagged	visualized	606	NA	
5927	YHR195W	NVJ1	tagged	visualized	1900	NA	
4009	YMR072W	ABF2	tagged	visualized	3810	NA	
345	YMR189W	GCV2	tagged	visualized	12000	NA	
3726	YJR057W	CDC8	tagged	visualized	2980	NA	
1371	YOR118W		tagged	visualized	2600	NA	
3504	YOL028C	YAP7	tagged	visualized	1690	NA	
513	YDR303C	RSC3	tagged	visualized	1750	11.5	
2292	YNL175C	NOP13	tagged	visualized	3830	NA	
4288	YNR010W	CSE2	tagged	visualized	1360	NA	
5711	YGR175C	ERG1	tagged	visualized	65400	NA	
1539	YNL077W	APJ1	tagged	visualized	125	NA	
2565	YLR316C	TAD3	tagged	visualized	892	NA	
3198	YLR079W	SIC1	tagged	visualized	768	NA	
512	YDL117W	CYK3	tagged	visualized	377	NA	
3591	YJR050W	ISY1	tagged	visualized	1990	NA	
5096	YGL032C	AGA2	tagged	visualized	1160	NA	
5643	YHL036W	MUP3	tagged	visualized	not visualized	NA	
6227	YMR256C	COX7	tagged	visualized	639	NA	
2763	YBL031W	SHE1	tagged	visualized	264	NA	
1756	YHR183W	GND1	tagged	visualized	101000	NA	
730	YER091C	MET6	tagged	visualized	264000	NA	
1823	YJL123C		tagged	visualized	2160	NA	
1653	YGR189C	CRH1	tagged	visualized	29500	NA	
5408	YAL053W		tagged	visualized	414	NA	
748	YOR112W		tagged	visualized	1360	NA	
3757	YPL166W		tagged	visualized	752	NA	
2426	YKL113C	RAD27	tagged	visualized	6120	NA	
1304	YLR133W	CKI1	tagged	visualized	3930	NA	
2677	YDR439W	LRS4	tagged	visualized	1390	NA	
1942	YDR254W	CHL4	tagged	visualized	606	NA	
3922	YDL125C	HNT1	tagged	visualized	5410	NA	
1772	YER141W	COX15	tagged	visualized	technical problem	NA	
2733	YDL099W		tagged	visualized	5220	NA	
3994	YPR067W	ISA2	tagged	visualized	1560	NA	
1469	YOR241W	MET7	tagged	visualized	7080	NA	
1268	YKL185W	ASH1	tagged	visualized	1800	NA	
2796	YDR051C		tagged	visualized	3170	NA	
58	YDR283C	GCN2	tagged	visualized	279	NA	
3457	YER062C	HOR2	tagged	visualized	5000	NA	
6120	YDL072C		tagged	visualized	2840	NA	
5442	YGL203C	KEX1	tagged	visualized	8550	NA	
2212	YMR021C	MAC1	tagged	visualized	14800	NA	
831	YDR164C	SEC1	tagged	visualized	639	NA	
6053	YDR410C	STE14	tagged	visualized	2690	NA	
4777	YGR219W		tagged	visualized	not visualized	NA	
126	YBL047C	EDE1	tagged	visualized	1380	NA	
294	YLR071C	RGR1	tagged	visualized	319	NA	
4398	YOR285W		tagged	visualized	7470	NA	
580	YDR385W	EFT2	tagged	visualized	78100	NA	
2715	YDL078C	MDH3	tagged	visualized	3300	NA	
2952	YNL322C	KRE1	tagged	visualized	623	NA	
2812	YJR009C	TDH2	tagged	visualized	121000	NA	
2025	YHR011W	DIA4	tagged	visualized	405	NA	
5153	YLL009C	COX17	tagged	visualized	not visualized	NA	
244	YGL151W	NUT1	tagged	visualized	2490	NA	
1150	YHR206W	SKN7	tagged	visualized	2570	NA	
2157	YKL195W		tagged	visualized	5040	NA	
361	YDR028C	REG1	tagged	visualized	2560	NA	
2628	YBR087W	RFC5	tagged	visualized	5040	NA	
5868	YER107C	GLE2	tagged	visualized	1820	136.0	
3938	YKR068C	BET3	tagged	visualized	2370	NA	
1001	YLL007C		tagged	visualized	486	NA	
2094	YMR091C	NPL6	tagged	visualized	3510	NA	
5943	YGR096W	TPC1	tagged	visualized	not visualized	NA	
4129	YDL235C	YPD1	tagged	visualized	6330	NA	
3181	YER023W	PRO3	tagged	visualized	43500	NA	
1385	YCR065W	HCM1	tagged	visualized	358	NA	
1839	YIL123W	SIM1	tagged	visualized	1800	NA	
4651	YPL013C	MRPS16	tagged	visualized	low signal	NA	
5490	YML031W	NDC1	tagged	visualized	3030	238.0	
4057	YDR397C	NCB2	tagged	visualized	2950	NA	
2914	YNL315C	ATP11	tagged	visualized	2840	NA	
3031	YLR455W		tagged	visualized	2610	NA	
6165	YPL234C	TFP3	tagged	visualized	538	NA	
3773	YBR052C		tagged	visualized	7060	NA	
445	YER075C	PTP3	tagged	visualized	768	NA	
1082	YGL099W	LSG1	tagged	visualized	19400	NA	
4524	YER084W		tagged	visualized	300	NA	
3236	YGL005C	COG7	tagged	visualized	1360	NA	
5422	YCL045C		tagged	visualized	2840	NA	
6136	YDR373W	FRQ1	tagged	visualized	7160	NA	
3978	YML022W	APT1	tagged	visualized	11200	NA	
1689	YJR051W	OSM1	tagged	visualized	432	NA	
4289	YOR286W		tagged	visualized	4220	NA	
6069	YHR181W	SVP26	tagged	visualized	1810	NA	
1034	YJR098C		tagged	visualized	1230	NA	
5742	YNR026C	SEC12	tagged	visualized	6160	NA	
1926	YCR005C	CIT2	tagged	visualized	2310	NA	
5816	YER154W	OXA1	tagged	visualized	6550	NA	
3741	YBR072W	HSP26	tagged	visualized	19300	NA	
176	YNL091W	NST1	tagged	visualized	217	NA	
2749	YJR105W	ADO1	tagged	visualized	22200	NA	
5112	YCR018C-A		tagged	visualized	not visualized	NA	
697	YNR033W	ABZ1	tagged	visualized	1550	NA	
3537	YJL136C	RPS21B	tagged	visualized	15300	NA	
5264	YER008C	SEC3	tagged	visualized	377	NA	
4633	YMR123W	PKR1	tagged	visualized	5750	NA	
1586	YBR227C	MCX1	tagged	visualized	10900	NA	
4826	YCL035C	GRX1	tagged	visualized	3030	NA	
1236	YGR246C	BRF1	tagged	visualized	4330	589.0	
2241	YOR051C		tagged	visualized	10800	NA	
4146	YDL008W	APC11	tagged	visualized	377	NA	
1859	YEL047C		tagged	visualized	7620	NA	
210	YNL106C	INP52	tagged	visualized	low signal	NA	
5852	YML132W	COS3	tagged	visualized	639	NA	
5963	YOL092W		tagged	visualized	1800	NA	
75	YHR186C	KOG1	tagged	visualized	low signal	NA	
1421	YML023C		tagged	visualized	907	NA	
562	YAL041W	CDC24	tagged	visualized	1010	NA	
3387	YBR088C	POL30	tagged	visualized	not visualized	NA	
412	YMR205C	PFK2	tagged	visualized	90200	NA	
647	YML035C	AMD1	tagged	visualized	3910	NA	
5391	YJL062W	LAS21	tagged	visualized	259	NA	
2409	YJR072C		tagged	visualized	15200	NA	
1489	YGL028C	SCW11	tagged	visualized	22600	NA	
3221	YNL032W	SIW14	tagged	visualized	4070	NA	
6022	YDR503C	LPP1	tagged	visualized	300	NA	
3474	YML113W	DAT1	tagged	visualized	4700	NA	
227	YLR035C-A		tagged	visualized	217	NA	
1133	YHR166C	CDC23	tagged	visualized	79.7	10.0	
2123	YLR387C		tagged	visualized	2240	NA	
2009	YKL046C	DCW1	tagged	visualized	2580	NA	
8	YGL195W	GCN1	tagged	visualized	7330	NA	
5632	YOR132W	VPS17	tagged	visualized	7380	NA	
5315	YNL329C	PEX6	tagged	visualized	1630	NA	
983	YNL045W		tagged	visualized	5590	NA	
2346	YAL012W	CYS3	tagged	visualized	38300	NA	
4041	YNL245C	CWC25	tagged	visualized	861	NA	
2968	YOR164C		tagged	visualized	5350	NA	
5063	YPL046C	ELC1	tagged	visualized	538	NA	
916	YDR314C		tagged	visualized	78.6	NA	
5769	YPL053C	KTR6	tagged	visualized	4380	NA	
